"Day","Month","Year","MinTemp","MaxTemp"
17,3,2004,8.72,17.64
18,3,2004,7.19,17.24
19,3,2004,4.94,15.95
20,3,2004,5.48,15.65
21,3,2004,3.46,14.82
22,3,2004,0.75,11.21
23,3,2004,0.8,8.6
24,3,2004,1.91,8.98
25,3,2004,-2.29,8.64
26,3,2004,-0.89,10.01
27,3,2004,-3.12,10.94
28,3,2004,-0.46,11.09
29,3,2004,3.02,7.44
30,3,2004,5.15,8.56
31,3,2004,5.06,10
1,4,2004,4.04,8.65
2,4,2004,2.05,9.98
3,4,2004,3.83,12.99
4,4,2004,4.2,16.68
5,4,2004,5.17,19.71
6,4,2004,4.43,17.94
7,4,2004,2.25,15.04
8,4,2004,2.53,14.22
9,4,2004,0.63,11.65
10,4,2004,-0.81,10.63
11,4,2004,-0.13,11.44
12,4,2004,1.71,13.59
13,4,2004,2.5,16.37
14,4,2004,1.85,14.05
15,4,2004,3.08,17.63
16,4,2004,4.81,11.98
17,4,2004,1.1,11.37
18,4,2004,4.97,10.89
19,4,2004,3.49,9.69
20,4,2004,8.21,12.17
21,4,2004,7.84,12.74
22,4,2004,6.32,13.35
23,4,2004,3.1,16.59
24,4,2004,5.2,19.73
25,4,2004,6.05,25.03
26,4,2004,8.67,24.24
27,4,2004,9.21,23
28,4,2004,6.57,15.04
29,4,2004,3.84,12.16
30,4,2004,1.98,9.8
1,5,2004,3.64,10.25
2,5,2004,1.97,10.43
3,5,2004,3.73,15.88
4,5,2004,4.1,12.2
5,5,2004,3.76,8.45
6,5,2004,1.93,10.49
7,5,2004,1.48,10.12
8,5,2004,0.59,11.12
9,5,2004,6.28,9.86
10,5,2004,3.41,14.36
11,5,2004,6.23,15.64
12,5,2004,5.83,17.8
13,5,2004,6.79,18.94
14,5,2004,5.46,19.9
15,5,2004,5.77,21.29
16,5,2004,7.91,23.37
17,5,2004,9.61,26.62
18,5,2004,11.85,26.96
19,5,2004,11.27,27
20,5,2004,11.92,26.46
21,5,2004,11,22.71
22,5,2004,10.17,20.19
23,5,2004,8.31,21.66
24,5,2004,10.21,19.09
25,5,2004,10.88,15.27
26,5,2004,10.59,17.84
27,5,2004,8.27,17.45
28,5,2004,9.02,18.13
29,5,2004,10.96,18.83
30,5,2004,8.32,20.87
31,5,2004,8.54,22.32
1,6,2004,12.18,23.07
2,6,2004,12.23,27.95
3,6,2004,11.67,30.59
4,6,2004,13.39,30.37
5,6,2004,12.5,25.41
6,6,2004,12.82,22.86
7,6,2004,13.88,22.96
8,6,2004,12.47,24.29
9,6,2004,13.29,25.94
10,6,2004,14.57,26.11
11,6,2004,14.07,27.02
12,6,2004,13.91,25.39
13,6,2004,12.89,29.91
14,6,2004,12.43,27.36
15,6,2004,11.75,26.94
16,6,2004,11.14,27.13
17,6,2004,12.04,28.54
18,6,2004,11.81,23.58
19,6,2004,11.24,19.15
20,6,2004,9.14,18.86
21,6,2004,12.35,20.99
22,6,2004,13.44,20.3
23,6,2004,14.78,22.41
24,6,2004,14.85,21.1
25,6,2004,13.66,23.92
26,6,2004,12.89,25.97
27,6,2004,14.93,27.85
28,6,2004,14.99,29.26
29,6,2004,14.43,29.43
30,6,2004,14.94,26.67
1,7,2004,10.65,23.86
2,7,2004,8.7,23
3,7,2004,9.23,24.6
4,7,2004,11.16,24.34
5,7,2004,12.63,25.01
6,7,2004,10.74,21.07
7,7,2004,7.64,17.71
8,7,2004,6.14,17.29
9,7,2004,6.44,16.65
10,7,2004,9.95,20.58
11,7,2004,9.57,21.74
12,7,2004,7.97,23.16
13,7,2004,9.32,27.03
14,7,2004,11.12,30.71
15,7,2004,15.17,29.72
16,7,2004,14.38,26.89
17,7,2004,13.67,25.1
18,7,2004,14.35,23.65
19,7,2004,12.11,22.07
20,7,2004,9.86,23.18
21,7,2004,14.02,25.05
22,7,2004,13.19,25.69
23,7,2004,13.33,28.31
24,7,2004,13.55,32.53
25,7,2004,14.61,30.88
26,7,2004,13.5,27.91
27,7,2004,12.52,26.74
28,7,2004,12.96,24.77
29,7,2004,11.46,25.92
30,7,2004,12.89,27.82
31,7,2004,15.27,27.9
1,8,2004,14.82,26.06
2,8,2004,14.32,25.43
3,8,2004,13.67,20.73
4,8,2004,11.35,21.97
5,8,2004,11.32,22.63
6,8,2004,11.28,25.19
7,8,2004,12.36,25.59
8,8,2004,14.08,21.14
9,8,2004,11.66,19.08
10,8,2004,10,17.72
11,8,2004,11.88,18.44
12,8,2004,12.19,18.98
13,8,2004,8.75,21.37
14,8,2004,10.95,26.04
15,8,2004,13.42,24.87
16,8,2004,16.55,22.91
17,8,2004,13.39,19.86
18,8,2004,14.15,19.44
19,8,2004,12.44,19.48
20,8,2004,9.98,19.01
21,8,2004,7.23,20.84
22,8,2004,9.09,24.07
23,8,2004,13.61,23.63
24,8,2004,9,23.49
25,8,2004,8.65,23.6
26,8,2004,8.07,24.72
27,8,2004,9.88,25.71
28,8,2004,10.79,24.49
29,8,2004,10.62,23.21
30,8,2004,10.63,23.41
31,8,2004,11.69,22.37
1,9,2004,12.39,20.97
2,9,2004,11.24,21.71
3,9,2004,12.66,25.27
4,9,2004,13.29,25.69
5,9,2004,12.57,20.65
6,9,2004,12.26,21.22
7,9,2004,12.47,19.91
8,9,2004,12.59,21.1
9,9,2004,12.8,21.36
10,9,2004,13.84,20.18
11,9,2004,12.48,19.57
12,9,2004,8.51,20.51
13,9,2004,9.52,19.65
14,9,2004,9.46,18.9
15,9,2004,5.53,18.17
16,9,2004,6.24,21.88
17,9,2004,8.15,23.66
18,9,2004,9.61,21.71
19,9,2004,11.16,21.67
20,9,2004,8.24,23.03
21,9,2004,9.93,25.8
22,9,2004,10.79,28.16
23,9,2004,12.02,28.62
24,9,2004,10.39,25.99
25,9,2004,10.32,22.27
26,9,2004,7.23,23.97
27,9,2004,10.21,25.18
28,9,2004,8.54,24.58
29,9,2004,7.99,23.59
30,9,2004,9.02,24.35
1,10,2004,9.02,20.42
2,10,2004,7.27,19.96
3,10,2004,7.74,22.45
4,10,2004,8.21,21.22
5,10,2004,11.38,15.65
6,10,2004,9.42,18.27
7,10,2004,10.37,19.99
8,10,2004,10.15,22.33
9,10,2004,8.63,13.03
10,10,2004,9.74,11.75
11,10,2004,8.56,12.73
12,10,2004,5.77,13.89
13,10,2004,2.95,10.03
14,10,2004,5.75,11.24
15,10,2004,6.18,11.46
16,10,2004,8.98,11.94
17,10,2004,9.87,11.7
18,10,2004,9.52,10.37
19,10,2004,9.49,15.41
20,10,2004,11.5,16.1
21,10,2004,7.51,14.91
22,10,2004,5.77,16.45
23,10,2004,9.46,18.56
24,10,2004,10.32,16.22
25,10,2004,5.82,14.49
26,10,2004,2.29,10.53
27,10,2004,7.43,13.32
28,10,2004,5.21,10.48
29,10,2004,4.17,8.83
30,10,2004,5.93,8.9
31,10,2004,7.41,13.76
1,11,2004,2.72,14.12
2,11,2004,1.5,12.53
3,11,2004,7.7,12.65
4,11,2004,6.67,13.86
5,11,2004,6.52,16.59
6,11,2004,5.04,16.21
7,11,2004,2.63,12.49
8,11,2004,1.07,11.89
9,11,2004,2.8,10.78
10,11,2004,3.37,9.5
11,11,2004,1.86,7.66
12,11,2004,1.75,11.01
13,11,2004,-0.81,10.98
14,11,2004,0.77,8.8
15,11,2004,-1.29,9.44
16,11,2004,-0.5,10.76
17,11,2004,0.4,10.81
18,11,2004,-0.2,8.29
19,11,2004,0.7,9.47
20,11,2004,0.92,10.81
21,11,2004,1.2,8.52
22,11,2004,-0.01,7.73
23,11,2004,-0.11,5.66
24,11,2004,-0.85,7.85
25,11,2004,0.39,9.52
26,11,2004,1.32,9.16
27,11,2004,1.84,8.71
28,11,2004,7.28,9.96
29,11,2004,5.55,10.18
30,11,2004,5.9,7.38
1,12,2004,4.66,5.53
2,12,2004,3.55,7.7
3,12,2004,0.19,7.29
4,12,2004,-1.34,9.11
5,12,2004,-0.64,7.73
6,12,2004,-1.59,5.97
7,12,2004,-2.11,6.56
8,12,2004,-3.08,7.43
9,12,2004,-1.06,9.69
10,12,2004,0.08,10.71
11,12,2004,1.28,13.51
12,12,2004,4.61,13.85
13,12,2004,7.41,10.28
14,12,2004,6.45,14.41
15,12,2004,3.39,12.62
16,12,2004,4.13,8.57
17,12,2004,1.02,6.17
18,12,2004,5.04,8.41
19,12,2004,5.66,8.3
20,12,2004,2.05,7.91
21,12,2004,0.13,6.38
22,12,2004,-1.12,6.34
23,12,2004,-1.32,7.24
24,12,2004,-3.27,4.31
25,12,2004,0.95,1.88
26,12,2004,-2.42,1.36
27,12,2004,-3.44,3.08
28,12,2004,-1.66,5.62
29,12,2004,-0.48,5.91
30,12,2004,-1.28,7.92
31,12,2004,-0.02,6.96
1,1,2005,0.77,3.69
2,1,2005,0.83,6.88
3,1,2005,0.07,7.45
4,1,2005,-0.69,8.96
5,1,2005,-1.16,4.37
6,1,2005,0,8.54
7,1,2005,-0.74,10.01
8,1,2005,0.87,8.61
9,1,2005,-1.01,7.89
10,1,2005,0.3,7.41
11,1,2005,4.23,6.61
12,1,2005,5.75,7.54
13,1,2005,7.77,8.59
14,1,2005,7.57,12.92
15,1,2005,6.37,10.6
16,1,2005,2.41,12.84
17,1,2005,-0.69,9.89
18,1,2005,0.53,5.89
19,1,2005,0.36,7.98
20,1,2005,1.25,11.27
21,1,2005,-0.12,9.63
22,1,2005,-1.19,8.84
23,1,2005,-1.36,7.7
24,1,2005,-1.78,7.14
25,1,2005,-4.15,4.24
26,1,2005,-3.84,3.21
27,1,2005,-3.77,2.46
28,1,2005,-5.15,3.97
29,1,2005,-1.79,6.51
30,1,2005,-2.23,7.57
31,1,2005,-3.54,7.71
1,2,2005,-2.28,8.65
2,2,2005,-0.47,11.44
3,2,2005,-3.15,10.43
4,2,2005,-1.37,9.81
5,2,2005,-3.69,7.04
6,2,2005,-2.29,6.91
7,2,2005,-2.56,6.86
8,2,2005,-1.02,8.29
9,2,2005,0.53,11.48
10,2,2005,-0.45,12
11,2,2005,-1.98,12.62
12,2,2005,0.57,11.2
13,2,2005,2.14,11.18
14,2,2005,0.91,9.27
15,2,2005,0.63,8.09
16,2,2005,-2.23,7.74
17,2,2005,-2.72,8.23
18,2,2005,-4.62,8.5
19,2,2005,-4.67,9.78
20,2,2005,0.03,7.69
21,2,2005,1.64,5.56
22,2,2005,0.48,6.74
23,2,2005,1.22,4.19
24,2,2005,-1.99,6.06
25,2,2005,-4.24,6.63
26,2,2005,-2.81,6.48
27,2,2005,-3.95,7.86
28,2,2005,-3.45,5.56
1,3,2005,-7.83,4.87
2,3,2005,-7.01,4.28
3,3,2005,-1.46,5.71
4,3,2005,-4.62,3.78
5,3,2005,-5.8,6.5
6,3,2005,1.52,7.1
7,3,2005,-3.05,9.06
8,3,2005,-4.96,8.72
9,3,2005,-4.16,12.31
10,3,2005,-3.01,14.6
11,3,2005,0.26,13.48
12,3,2005,0.59,16.16
13,3,2005,3.93,15.74
14,3,2005,5.04,16.18
15,3,2005,4.28,19.23
16,3,2005,7.42,17.14
17,3,2005,8.96,22.35
18,3,2005,9.7,23.78
19,3,2005,9.51,20.41
20,3,2005,10.66,16.53
21,3,2005,12.27,15.64
22,3,2005,8.11,14.11
23,3,2005,6.75,14
24,3,2005,7.56,15.31
25,3,2005,9.32,14.52
26,3,2005,8.59,11.6
27,3,2005,6.54,10.88
28,3,2005,6.33,10.58
29,3,2005,8.47,11.55
30,3,2005,6.84,11.84
31,3,2005,6.14,19.12
1,4,2005,10.16,19.19
2,4,2005,7.87,15.83
3,4,2005,9.07,14.37
4,4,2005,8.57,14.25
5,4,2005,5.91,18.53
6,4,2005,9.12,19.48
7,4,2005,7.65,18.98
8,4,2005,3.19,11.21
9,4,2005,-0.77,8.5
10,4,2005,-2.78,12.25
11,4,2005,0.43,13.7
12,4,2005,1.79,16.72
13,4,2005,4.03,16.84
14,4,2005,5.76,11.92
15,4,2005,1.28,9.06
16,4,2005,0.78,7.77
17,4,2005,3.74,10.68
18,4,2005,4.13,10.26
19,4,2005,6.04,10.04
20,4,2005,6.46,9.4
21,4,2005,9.77,11.97
22,4,2005,8.61,15.9
23,4,2005,6.9,14.05
24,4,2005,6.33,12.02
25,4,2005,4.2,13.2
26,4,2005,5.52,14.05
27,4,2005,4.47,18.3
28,4,2005,6.73,19.37
29,4,2005,7.7,23.74
30,4,2005,9.67,23.03
1,5,2005,11.97,19.07
2,5,2005,10.63,17.08
3,5,2005,8.56,16.11
4,5,2005,5.75,17.51
5,5,2005,3.75,18.64
6,5,2005,5.11,23.16
7,5,2005,7.42,24.11
8,5,2005,8.52,20.34
9,5,2005,9.28,18.01
10,5,2005,9.12,15.76
11,5,2005,5.91,14.59
12,5,2005,5.25,16.23
13,5,2005,7.6,13.69
14,5,2005,4.92,12.86
15,5,2005,5.63,12.14
16,5,2005,6.08,12.37
17,5,2005,4.36,12.23
18,5,2005,1.67,15.3
19,5,2005,4.95,19.19
20,5,2005,8.08,18.77
21,5,2005,9.3,17.4
22,5,2005,5.84,15.11
23,5,2005,3.06,15.38
24,5,2005,4.82,23.59
25,5,2005,9.85,24.2
26,5,2005,8.96,25.31
27,5,2005,10.98,20.6
28,5,2005,9.44,22.45
29,5,2005,10.07,18.96
30,5,2005,6.91,20.82
31,5,2005,8.41,24.67
1,6,2005,8.91,25.7
2,6,2005,9.82,24.94
3,6,2005,10.44,21.98
4,6,2005,8.35,23.12
5,6,2005,7.93,26.65
6,6,2005,10.06,28.47
7,6,2005,13.07,30.05
8,6,2005,12.96,30.69
9,6,2005,13.19,28.39
10,6,2005,11.89,25.66
11,6,2005,12.02,22.77
12,6,2005,10.26,19.7
13,6,2005,11.59,18.27
14,6,2005,11.07,19.08
15,6,2005,11.89,18.24
16,6,2005,9.67,24.76
17,6,2005,14.7,31.33
18,6,2005,14.59,27.76
19,6,2005,15.26,31.72
20,6,2005,14.5,27.91
21,6,2005,13.76,28.23
22,6,2005,13.33,32.53
23,6,2005,15.18,26.4
24,6,2005,14.1,21.54
25,6,2005,12.77,23.08
26,6,2005,11.86,24.59
27,6,2005,12.99,24.26
28,6,2005,12.49,17.88
29,6,2005,11.62,18.42
30,6,2005,10.67,19.13
1,7,2005,7.52,21.4
2,7,2005,11.76,29.04
3,7,2005,13.33,25.58
4,7,2005,11.78,22.11
5,7,2005,11.4,24.23
6,7,2005,12.82,24.34
7,7,2005,10.45,26.03
8,7,2005,11.69,27.26
9,7,2005,12.8,28.03
10,7,2005,11.14,30.78
11,7,2005,14.04,30.88
12,7,2005,13.99,30.62
13,7,2005,14.67,26.92
14,7,2005,14.97,24.89
15,7,2005,12.35,26.79
16,7,2005,12.17,26.19
17,7,2005,12.23,23.27
18,7,2005,11.95,21.18
19,7,2005,10.45,28.9
20,7,2005,13.81,31.22
21,7,2005,14.1,25.7
22,7,2005,13.63,26.04
23,7,2005,11.27,24.85
24,7,2005,14.86,23.24
25,7,2005,13.17,24.14
26,7,2005,15.22,24.21
27,7,2005,14.93,21.3
28,7,2005,12.64,21.11
29,7,2005,9.93,20.27
30,7,2005,6.87,20.6
31,7,2005,8.44,23.02
1,8,2005,9.47,23.49
2,8,2005,9.05,24.83
3,8,2005,9.91,29.29
4,8,2005,12.26,31.35
5,8,2005,14.48,31.56
6,8,2005,14.68,31.91
7,8,2005,14.11,27.52
8,8,2005,13.91,25.4
9,8,2005,13.3,24.91
10,8,2005,13.98,21.34
11,8,2005,12,26.52
12,8,2005,13.26,29.89
13,8,2005,13.82,31.19
14,8,2005,14.82,30.88
15,8,2005,14.64,32.2
16,8,2005,15.24,27.54
17,8,2005,13.37,27.78
18,8,2005,11.47,25.9
19,8,2005,13.51,24.22
20,8,2005,10.2,23.92
21,8,2005,9.06,22.26
22,8,2005,7.6,24.47
23,8,2005,10.97,25.47
24,8,2005,9.25,25.68
25,8,2005,12.17,24.54
26,8,2005,12.47,24.68
27,8,2005,12.76,22.42
28,8,2005,14.96,25.5
29,8,2005,14.4,27.15
30,8,2005,14.03,26.69
31,8,2005,15.4,25.99
1,9,2005,11.19,25.63
2,9,2005,12.16,25.45
3,9,2005,11.01,26.01
4,9,2005,11.05,26.25
5,9,2005,11.36,20.37
6,9,2005,11.9,19.84
7,9,2005,10.87,20.49
8,9,2005,8.95,21.26
9,9,2005,11.93,19.65
10,9,2005,9.51,15.78
11,9,2005,10.95,15.4
12,9,2005,7.65,20.5
13,9,2005,7.99,23.61
14,9,2005,10.9,27.25
15,9,2005,13.23,28.71
16,9,2005,10.34,21.76
17,9,2005,8.49,19.78
18,9,2005,4.47,19.65
19,9,2005,5.22,20.91
20,9,2005,7.56,23.65
21,9,2005,8.05,22.06
22,9,2005,8.41,23.22
23,9,2005,9.62,23.17
24,9,2005,12.52,20.09
25,9,2005,10.96,18.81
26,9,2005,7.11,21.43
27,9,2005,7.19,23.11
28,9,2005,9.64,22.38
29,9,2005,9.21,23.57
30,9,2005,9.6,26.36
1,10,2005,9.11,23.5
2,10,2005,6.91,19.95
3,10,2005,5.06,19.24
4,10,2005,3.71,20.07
5,10,2005,3.29,21.65
6,10,2005,3.25,23.63
7,10,2005,4.53,22.82
8,10,2005,7.13,23.59
9,10,2005,11.44,24.14
10,10,2005,15.21,17.68
11,10,2005,15.21,19.15
12,10,2005,10.04,13.76
13,10,2005,6.14,11.72
14,10,2005,7.54,14.53
15,10,2005,8.76,13.85
16,10,2005,10.07,15.11
17,10,2005,12.34,15.92
18,10,2005,7.33,14.98
19,10,2005,9.74,17.09
20,10,2005,9.27,14.79
21,10,2005,8.52,14.97
22,10,2005,9.42,15.39
23,10,2005,6.02,14.79
24,10,2005,6.44,17.29
25,10,2005,9.9,14.35
26,10,2005,9.65,20.53
27,10,2005,11.48,15.68
28,10,2005,10.58,14.64
29,10,2005,11.12,15.23
30,10,2005,10.73,13.83
31,10,2005,6.78,12.77
1,11,2005,7.47,12.04
2,11,2005,12.35,15.12
3,11,2005,9.34,12.78
4,11,2005,2.74,11.33
5,11,2005,1.02,10.72
6,11,2005,1.6,13.36
7,11,2005,6.08,14.65
8,11,2005,7.17,13.55
9,11,2005,2.71,10.17
10,11,2005,4.12,11.26
11,11,2005,4.22,12.99
12,11,2005,4.25,9.74
13,11,2005,0.82,7.84
14,11,2005,4.35,13.27
15,11,2005,6.12,13.31
16,11,2005,4.71,10.71
17,11,2005,2.06,12.1
18,11,2005,2.25,11.72
19,11,2005,8.02,12.53
20,11,2005,9.59,14.34
21,11,2005,10.92,14.04
22,11,2005,6.07,15.99
23,11,2005,0.19,13.98
24,11,2005,-2.1,9.42
25,11,2005,-1.77,4.5
26,11,2005,-2.1,2.65
27,11,2005,-1.48,4.61
28,11,2005,-0.97,4.34
29,11,2005,-1.1,5.16
30,11,2005,-1.07,5.54
1,12,2005,4.52,7.87
2,12,2005,7.18,7.63
3,12,2005,3.57,8.42
4,12,2005,8.22,10.29
5,12,2005,3.52,8.54
6,12,2005,0.97,7.34
7,12,2005,3.87,9.37
8,12,2005,2.12,7.39
9,12,2005,1.89,10.32
10,12,2005,1.43,11.42
11,12,2005,-1.5,9.73
12,12,2005,-2.09,10.2
13,12,2005,2.24,9.69
14,12,2005,0.96,7.05
15,12,2005,-1.33,7.08
16,12,2005,-2.32,7.58
17,12,2005,-2.93,9.9
18,12,2005,-0.33,8.6
19,12,2005,-2.01,8.37
20,12,2005,-1.24,8.86
21,12,2005,-0.15,11.14
22,12,2005,-0.59,11.27
23,12,2005,-2.02,10.47
24,12,2005,-2.65,10.87
25,12,2005,0.81,9.94
26,12,2005,3.7,4.4
27,12,2005,4.24,8.36
28,12,2005,-0.87,5.32
29,12,2005,2.7,6.76
30,12,2005,9.05,10.03
31,12,2005,8.33,12.72
1,1,2006,4.98,7.85
2,1,2006,4.51,8.14
3,1,2006,1.78,10.09
4,1,2006,0.17,10.29
5,1,2006,2.12,8.56
6,1,2006,3.42,7.47
7,1,2006,3.66,9.12
8,1,2006,2.9,7.46
9,1,2006,2.51,9.95
10,1,2006,0.69,10.55
11,1,2006,-0.12,8.55
12,1,2006,0.48,9.47
13,1,2006,1,7.78
14,1,2006,2.11,7.59
15,1,2006,3.09,6.08
16,1,2006,1.21,5.25
17,1,2006,1.22,3.15
18,1,2006,3.71,9.38
19,1,2006,2.51,11.4
20,1,2006,1.89,9.32
21,1,2006,1.41,8.75
22,1,2006,0.08,9.27
23,1,2006,-0.43,10.57
24,1,2006,-0.7,8.88
25,1,2006,4.18,9.27
26,1,2006,-2.21,9.9
27,1,2006,-3.47,7.56
28,1,2006,-3.69,5.04
29,1,2006,-0.99,7.68
30,1,2006,-3.63,9.51
31,1,2006,-3.07,12.8
1,2,2006,1.91,12.85
2,2,2006,4.27,15.09
3,2,2006,3.5,16.14
4,2,2006,-0.06,11.83
5,2,2006,-2.75,9.86
6,2,2006,-0.37,11.46
7,2,2006,-0.33,12.81
8,2,2006,-1.06,12.54
9,2,2006,-1.28,11.26
10,2,2006,2.17,13.31
11,2,2006,3.49,13.21
12,2,2006,1.35,15.28
13,2,2006,2.4,14.12
14,2,2006,5.19,13.43
15,2,2006,3.88,9.3
16,2,2006,5.29,9.46
17,2,2006,5.46,8.7
18,2,2006,5.23,8.72
19,2,2006,2.35,7.79
20,2,2006,2.82,5.15
21,2,2006,1,7.16
22,2,2006,-2.32,6.94
23,2,2006,-2.94,7.42
24,2,2006,-3.22,5.25
25,2,2006,1.54,6.48
26,2,2006,0.95,6.31
27,2,2006,-1.15,8.85
28,2,2006,-2.6,7.93
1,3,2006,-3.01,6.12
2,3,2006,0,6.41
3,3,2006,5.45,7.42
4,3,2006,4.87,8.83
5,3,2006,0.07,7.72
6,3,2006,1.01,7.32
7,3,2006,7.01,11.14
8,3,2006,8.78,10.41
9,3,2006,5.77,10.74
10,3,2006,2.77,8.93
11,3,2006,5.84,10.72
12,3,2006,5.38,15.34
13,3,2006,6.43,19.36
14,3,2006,7.06,21.09
15,3,2006,7.76,19.1
16,3,2006,6.61,16.97
17,3,2006,8.5,10.65
18,3,2006,7.95,11.19
19,3,2006,6.76,7.87
20,3,2006,7.52,8.44
21,3,2006,6.56,10.62
22,3,2006,6.17,10.36
23,3,2006,8.54,11.19
24,3,2006,8.77,10.79
25,3,2006,8.84,11.3
26,3,2006,10.18,16.9
27,3,2006,7.96,15.13
28,3,2006,4.76,12.38
29,3,2006,8.63,10.88
30,3,2006,10.23,13.53
31,3,2006,8.53,16.7
1,4,2006,7.52,14.5
2,4,2006,7.44,15.24
3,4,2006,5.95,20.15
4,4,2006,10.03,19.16
5,4,2006,8.79,13.97
6,4,2006,9.05,13.85
7,4,2006,10.75,14.2
8,4,2006,7.96,15.78
9,4,2006,7.33,17.49
10,4,2006,4.04,13.7
11,4,2006,2.26,14.15
12,4,2006,2.31,16.14
13,4,2006,5.69,20.16
14,4,2006,8.23,20.75
15,4,2006,8.59,15.07
16,4,2006,6.66,11.44
17,4,2006,5.51,13.57
18,4,2006,4.63,15.06
19,4,2006,5.41,15.36
20,4,2006,8.23,14.89
21,4,2006,7.71,10.33
22,4,2006,5.87,15.77
23,4,2006,7.57,18.04
24,4,2006,9.02,21.55
25,4,2006,10.01,23.22
26,4,2006,9.4,23.4
27,4,2006,9.64,20.32
28,4,2006,8.39,18
29,4,2006,6.12,17.44
30,4,2006,5.73,18.97
1,5,2006,6.46,20.27
2,5,2006,6.35,17.98
3,5,2006,9.14,18
4,5,2006,10.83,16.54
5,5,2006,7.38,16.05
6,5,2006,7.64,16.35
7,5,2006,6.63,14.38
8,5,2006,4.18,13.36
9,5,2006,7.47,19.18
10,5,2006,8.44,21.65
11,5,2006,9.22,23.01
12,5,2006,9.25,18.18
13,5,2006,8.36,21.17
14,5,2006,11.44,20.69
15,5,2006,10.72,23.41
16,5,2006,13.19,24.31
17,5,2006,13.74,24.06
18,5,2006,10.64,20.46
19,5,2006,6.45,17.89
20,5,2006,9.99,17.2
21,5,2006,9.76,16.25
22,5,2006,7.12,14.36
23,5,2006,3.35,14.04
24,5,2006,5.03,17.06
25,5,2006,6.55,22.52
26,5,2006,10.43,25.73
27,5,2006,14.24,29.04
28,5,2006,15.48,30.49
29,5,2006,13.7,26.95
30,5,2006,10.77,23.08
31,5,2006,8.54,21.43
1,6,2006,7.46,22.6
2,6,2006,8.45,23.09
3,6,2006,10.53,23.95
4,6,2006,10.51,25.89
5,6,2006,11.85,27.88
6,6,2006,14.45,29.79
7,6,2006,14.61,27.78
8,6,2006,14.63,26.49
9,6,2006,13.79,24.58
10,6,2006,12.15,21.73
11,6,2006,14.38,25.04
12,6,2006,14.49,24.32
13,6,2006,15.07,20.74
14,6,2006,13.84,23.72
15,6,2006,12.68,23.61
16,6,2006,13.89,23.01
17,6,2006,13.72,21.57
18,6,2006,12.3,22.1
19,6,2006,13.02,22.96
20,6,2006,11.64,23.42
21,6,2006,10.87,24.46
22,6,2006,13.88,26.23
23,6,2006,14.55,25.26
24,6,2006,14.49,22.5
25,6,2006,11.75,19.36
26,6,2006,11.1,21.44
27,6,2006,10.03,24
28,6,2006,10.67,21.97
29,6,2006,10.2,24
30,6,2006,13.11,27.48
1,7,2006,14.09,25.38
2,7,2006,13.6,22.54
3,7,2006,11.47,23.84
4,7,2006,11.91,23.64
5,7,2006,11.6,21.58
6,7,2006,8.59,24.03
7,7,2006,10.93,27.08
8,7,2006,12.17,27.66
9,7,2006,12.53,29.8
10,7,2006,15.1,31.99
11,7,2006,17.24,30.64
12,7,2006,16.19,30.7
13,7,2006,16.68,30.65
14,7,2006,16.54,31.53
15,7,2006,16.64,30.97
16,7,2006,17.66,33.07
17,7,2006,18.93,34.82
18,7,2006,17.75,26.06
19,7,2006,14.82,25.55
20,7,2006,13.74,26.48
21,7,2006,13.85,25.43
22,7,2006,11.85,26.12
23,7,2006,14.02,27.64
24,7,2006,15.65,27.29
25,7,2006,15.01,25.6
26,7,2006,15.48,26.96
27,7,2006,14,24.34
28,7,2006,11.11,24.28
29,7,2006,12.15,25.76
30,7,2006,14.65,26.62
31,7,2006,14.22,24.64
1,8,2006,14.25,26.61
2,8,2006,12.64,29.43
3,8,2006,15.09,26.91
4,8,2006,11.03,29.88
5,8,2006,11.58,30.88
6,8,2006,14.27,31.52
7,8,2006,13.09,29.16
8,8,2006,12.83,29.24
9,8,2006,15.04,29.02
10,8,2006,13.33,30.1
11,8,2006,13.22,30.12
12,8,2006,12.08,26.12
13,8,2006,10.74,26.97
14,8,2006,10.79,27.72
15,8,2006,10.36,23.59
16,8,2006,10.58,15.63
17,8,2006,9.56,17.22
18,8,2006,9.24,17.11
19,8,2006,9.99,18.45
20,8,2006,8.88,22.23
21,8,2006,10.31,27.77
22,8,2006,13.42,30.56
23,8,2006,13.66,27.51
24,8,2006,11.63,24.29
25,8,2006,12.45,21.94
26,8,2006,10.62,23.43
27,8,2006,11.57,25.7
28,8,2006,12.77,27.04
29,8,2006,12.39,25.93
30,8,2006,13.17,27.35
31,8,2006,12.88,31.32
1,9,2006,14.39,28.77
2,9,2006,13.56,28.85
3,9,2006,12.59,30.27
4,9,2006,15.01,32.9
5,9,2006,16.36,34.98
6,9,2006,15.67,32.77
7,9,2006,14.04,30.86
8,9,2006,16.3,29.06
9,9,2006,15.65,28.43
10,9,2006,15.17,25.77
11,9,2006,13.24,21.44
12,9,2006,12.68,22.63
13,9,2006,10.92,18.42
14,9,2006,9.46,17.12
15,9,2006,8.67,15.68
16,9,2006,5.11,19.85
17,9,2006,11.03,20.8
18,9,2006,10.5,21.22
19,9,2006,9.77,22.17
20,9,2006,10.44,24.78
21,9,2006,11.55,19.05
22,9,2006,9.49,16.97
23,9,2006,10.57,16.98
24,9,2006,9.88,15.73
25,9,2006,11.08,17.11
26,9,2006,10.51,20.82
27,9,2006,12.07,21.75
28,9,2006,14.61,19.43
